Name,Supplier,Fuel,Account,Bill Date,Due Date,Consumer,NMI,Site Address,From Date,To Date,Charge Group,Charge Description,Unit Of Measure,Charge Rate,DLF,TLF,Uplifted Rate,Quantity,Net Charge ($),GST ($),Total Charge ($),Information Only
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Distribution,Fixed Demand Charge (0 to 300),DAYS,11.23417,,,11.23417,19,213.45,21.34,234.79,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Distribution,Fixed Demand Charge (300 to 1000),DAYS,174.0628,,,174.0628,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Distribution,Fixed Demand Charge (1000 to 1500),DAYS,489.63507,,,489.63507,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Distribution,Variable Demand Charge (0 to 300),KVA,0.58021,,,0.58021,1995,"1,157.52",115.75,"1,273.27",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Distribution,Variable Demand Charge (300 to 1000),KVA,0.45081,,,0.45081,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Distribution,Variable Demand Charge (1000 to 1500),KVA,0.22802,,,0.22802,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Other,Demand Length Charge >= 10km,KVA,0,,,0,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Other,Demand Length Charge <10km,KVA,0,,,0,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,19,2.8,0.28,3.08,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,19,37.81,3.78,41.59,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Market,Capacity Charge,,,,,,,663.6,66.36,729.96,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Distribution,Discount,,,,,,,-329.48,-32.95,-362.43,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Transmission,Discount,,,,,,,-174.57,-17.46,-192.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Environmental,STC Charge,KWH,0.006516,1.0401,1.0075,0.006828,40092,273.76,27.38,301.14,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Environmental,LGC Charge,KWH,0.011044,1.0401,1.0075,0.011573,40092,463.99,46.4,510.39,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Market,Ancillary Charge,KWH,0.0128,1.0401,1.0075,0.013413,16332,219.06,21.91,240.97,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Market,Ancillary Charge,KWH,0.01135,1.0401,1.0075,0.011894,23760,282.59,28.26,310.85,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Market,Market Fee,KWH,0.00181,1.0401,1.0075,0.001897,40092,76.04,7.6,83.64,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.0401,1.0075,0.091796,20106,"1,845.64",184.56,"2,030.20",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Energy,Peak Energy,KWH,0.0935,1.0401,1.0075,0.097979,19986,"1,958.26",195.83,"2,154.09",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Other,Metering Service Charge M11,DAYS,0.56588,,,0.56588,29,16.41,1.64,18.05,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Transmission,Fixed Demand Charge (300 to 1000),DAYS,109.2302,,,109.2302,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Transmission,Fixed Demand Charge (1000 to 1500),DAYS,302.93593,,,302.93593,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Transmission,Variable Demand Charge (0 to 300),KVA,0.3641,,,0.3641,3045,"1,108.68",110.87,"1,219.55",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Transmission,Variable Demand Charge (300 to 1000),KVA,0.27673,,,0.27673,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Transmission,Variable Demand Charge (1000 to 1500),KVA,0.15148,,,0.15148,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Distribution,Fixed Demand Charge (0 to 300),DAYS,11.23417,,,11.23417,29,325.79,32.58,358.37,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Distribution,Fixed Demand Charge (300 to 1000),DAYS,174.0628,,,174.0628,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Distribution,Fixed Demand Charge (1000 to 1500),DAYS,489.63507,,,489.63507,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Distribution,Variable Demand Charge (0 to 300),KVA,0.58021,,,0.58021,3045,"1,766.74",176.67,"1,943.41",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Distribution,Variable Demand Charge (300 to 1000),KVA,0.45081,,,0.45081,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Distribution,Variable Demand Charge (1000 to 1500),KVA,0.22802,,,0.22802,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Other,Demand Length Charge >= 10km,KVA,0,,,0,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Other,Demand Length Charge <10km,KVA,0,,,0,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,29,4.28,0.43,4.71,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,29,57.71,5.77,63.48,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Market,Capacity Charge,,,,,,,384.19,38.42,422.61,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Market,Capacity Charge,,,,,,,628.95,62.9,691.85,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Distribution,Discount,,,,,,,-497.71,-49.77,-547.48,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,19/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",20/11/2023,18/12/2023,Network Transmission,Discount,,,,,,,-263.7,-26.37,-290.07,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Environmental,STC Charge,KWH,0.006516,1.0401,1.0075,0.006828,16104,109.96,11,120.96,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Environmental,STC Charge,KWH,0.00802,1.0401,1.0075,0.008404,29739,249.94,24.99,274.93,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Environmental,LGC Charge,KWH,0.011044,1.0401,1.0075,0.011573,16104,186.38,18.64,205.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Environmental,LGC Charge,KWH,0.00991,1.0401,1.0075,0.010385,29739,308.84,30.88,339.72,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Market,Ancillary Charge,KWH,0.01135,1.0401,1.0075,0.011894,45843,545.24,54.52,599.76,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Market,Market Fee,KWH,0.00181,1.0401,1.0075,0.001897,45843,86.95,8.7,95.65,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Energy,Off Peak Energy,KWH,0.0876,1.0401,1.0075,0.091796,24452,"2,244.57",224.46,"2,469.03",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Energy,Peak Energy,KWH,0.0935,1.0401,1.0075,0.097979,21392,"2,095.90",209.59,"2,305.49",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Other,Metering Service Charge M11,DAYS,0.56588,,,0.56588,34,19.24,1.92,21.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Transmission,Fixed Demand Charge (300 to 1000),DAYS,109.2302,,,109.2302,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Transmission,Fixed Demand Charge (1000 to 1500),DAYS,302.93593,,,302.93593,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Transmission,Variable Demand Charge (0 to 300),KVA,0.3641,,,0.3641,3570,"1,299.84",129.98,"1,429.82",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Transmission,Variable Demand Charge (300 to 1000),KVA,0.27673,,,0.27673,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Transmission,Variable Demand Charge (1000 to 1500),KVA,0.15148,,,0.15148,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Distribution,Fixed Demand Charge (0 to 300),DAYS,11.23417,,,11.23417,34,381.96,38.2,420.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Distribution,Fixed Demand Charge (300 to 1000),DAYS,174.0628,,,174.0628,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Distribution,Fixed Demand Charge (1000 to 1500),DAYS,489.63507,,,489.63507,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Distribution,Variable Demand Charge (0 to 300),KVA,0.58021,,,0.58021,3570,"2,071.35",207.14,"2,278.49",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Distribution,Variable Demand Charge (300 to 1000),KVA,0.45081,,,0.45081,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Distribution,Variable Demand Charge (1000 to 1500),KVA,0.22802,,,0.22802,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Other,Demand Length Charge >= 10km,KVA,0,,,0,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Other,Demand Length Charge <10km,KVA,0,,,0,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,34,5.01,0.5,5.51,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Other,Retail Service Charge,DAYS,1.99,,,1.99,34,67.66,6.77,74.43,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Market,Capacity Charge,,,,,,,454.24,45.42,499.66,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Market,Capacity Charge,,,,,,,733.6,73.36,806.96,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Distribution,Discount,,,,,,,-608.27,-60.83,-669.1,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,23/01/2024,22/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",19/12/2023,21/01/2024,Network Transmission,Discount,,,,,,,-322.28,-32.23,-354.51,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.04288,,,0.04288,3149,135.03,13.5,148.53,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.04676,,,0.04676,1122,52.46,5.25,57.71,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.05025,,,0.05025,928,46.63,4.66,51.29,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.04288,,,0.04288,1240,53.17,5.32,58.49,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.0543,,,0.0543,3149,170.99,17.1,188.09,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.09031,,,0.09031,1122,101.33,10.13,111.46,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.14174,,,0.14174,928,131.53,13.15,144.68,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.0543,,,0.0543,1240,67.33,6.73,74.06,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Environmental,STC Charge,KWH,0.006516,1.0496,1.0075,0.006891,6438,44.36,4.44,48.8,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Environmental,LGC Charge,KWH,0.011044,1.0496,1.0075,0.011679,6438,75.19,7.52,82.71,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Market,Ancillary Charge,KWH,0.0128,1.0496,1.0075,0.013536,5399,73.08,7.31,80.39,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Market,Ancillary Charge,KWH,0.01135,1.0496,1.0075,0.012002,1040,12.47,1.25,13.72,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Market,Market Fee,KWH,0.00181,1.0496,1.0075,0.001914,6438,12.32,1.23,13.55,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.0496,1.0075,0.092635,2715,251.5,25.15,276.65,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Energy,Peak Energy,KWH,0.0935,1.0496,1.0075,0.098874,3724,368.2,36.82,405.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Other,Metering Service Charge M11,DAYS,0.56588,,,0.56588,36,20.37,2.04,22.41,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Distribution,Fixed Charge,DAYS,1.82049,,,1.82049,36,65.54,6.55,72.09,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,36,5.31,0.53,5.84,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,36,71.64,7.16,78.8,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Market,Capacity Charge,,,,,,,267.03,26.7,293.73,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",1/11/2023,6/12/2023,Market,Capacity Charge,,,,,,,53.43,5.34,58.77,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.04288,,,0.04288,2785,119.42,11.94,131.36,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.04676,,,0.04676,1019,47.65,4.76,52.41,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.05025,,,0.05025,1028,51.66,5.17,56.83,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.04288,,,0.04288,2107,90.35,9.04,99.39,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.0543,,,0.0543,2785,151.23,15.12,166.35,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.09031,,,0.09031,1019,92.03,9.2,101.23,N
